# time mean_radius area m_irreducible areal_radius
2.342400000000000091e+02 1.866474863999999956e+00 1.771334937000000025e+02 1.877221054999999916e+00 3.754442109999999833e+00
2.345600000000000023e+02 1.866734032999999959e+00 1.771340490999999986e+02 1.877223998000000060e+00 3.754447996000000121e+00
2.348799999999999955e+02 1.866991273000000007e+00 1.771345038999999986e+02 1.877226408000000069e+00 3.754452815000000054e+00
2.351999999999999886e+02 1.867248156999999908e+00 1.771349705000000085e+02 1.877228880000000100e+00 3.754457760000000199e+00
2.355200000000000102e+02 1.867505063999999937e+00 1.771354751000000078e+02 1.877231553999999969e+00 3.754463107999999938e+00
2.358400000000000034e+02 1.867761197000000095e+00 1.771359648000000107e+02 1.877234148999999963e+00 3.754468297999999926e+00
2.361599999999999966e+02 1.868016936000000072e+00 1.771364681999999959e+02 1.877236815999999919e+00 3.754473632999999921e+00
2.364799999999999898e+02 1.868272817999999891e+00 1.771370216999999911e+02 1.877239748999999902e+00 3.754479497999999804e+00
2.368000000000000114e+02 1.868528527000000050e+00 1.771376055000000065e+02 1.877242843000000105e+00 3.754485685000000128e+00
2.371200000000000045e+02 1.868783929999999982e+00 1.771382112000000006e+02 1.877246052000000054e+00 3.754492105000000191e+00
2.374399999999999977e+02 1.869036790000000003e+00 1.771386914999999931e+02 1.877248596999999908e+00 3.754497193999999816e+00
2.377599999999999909e+02 1.869287225999999968e+00 1.771390624000000003e+02 1.877250561999999956e+00 3.754501124999999995e+00
2.380800000000000125e+02 1.869537639999999890e+00 1.771394864000000098e+02 1.877252809000000022e+00 3.754505619000000127e+00
2.384000000000000057e+02 1.869786474999999948e+00 1.771398607000000140e+02 1.877254792000000005e+00 3.754509585000000094e+00
2.387199999999999989e+02 1.870035039000000010e+00 1.771402760000000001e+02 1.877256993000000040e+00 3.754513987000000164e+00
2.390399999999999920e+02 1.870282932000000065e+00 1.771407049000000029e+02 1.877259266000000038e+00 3.754518532000000075e+00
2.393600000000000136e+02 1.870531127000000016e+00 1.771412123000000065e+02 1.877261953999999955e+00 3.754523907999999910e+00
2.396800000000000068e+02 1.870779202000000030e+00 1.771417671000000098e+02 1.877264894000000073e+00 3.754529788000000146e+00
2.400000000000000000e+02 1.871025028000000034e+00 1.771422288999999921e+02 1.877267341000000034e+00 3.754534682000000068e+00
2.403199999999999932e+02 1.871268050999999932e+00 1.771425673999999901e+02 1.877269134999999922e+00 3.754538269000000206e+00
2.406399999999999864e+02 1.871509279000000081e+00 1.771428555999999901e+02 1.877270661999999923e+00 3.754541323999999847e+00
2.409600000000000080e+02 1.871749996999999999e+00 1.771431787999999869e+02 1.877272373999999910e+00 3.754544748999999904e+00
2.412800000000000011e+02 1.871990577999999905e+00 1.771435597999999914e+02 1.877274392999999986e+00 3.754548787000000054e+00
2.415999999999999943e+02 1.872230867999999937e+00 1.771439885000000061e+02 1.877276664999999900e+00 3.754553329000000161e+00
2.419199999999999875e+02 1.872471333000000016e+00 1.771444941999999969e+02 1.877279343999999961e+00 3.754558687999999922e+00
2.422400000000000091e+02 1.872710271000000093e+00 1.771449618999999984e+02 1.877281822000000044e+00 3.754563645000000172e+00
2.425600000000000023e+02 1.872945394000000041e+00 1.771452429999999936e+02 1.877283312000000093e+00 3.754566624000000186e+00
2.428799999999999955e+02 1.873178682000000039e+00 1.771454758000000140e+02 1.877284544999999971e+00 3.754569091000000025e+00
2.431999999999999886e+02 1.873412188000000089e+00 1.771457967000000053e+02 1.877286245999999936e+00 3.754572491999999873e+00
2.435200000000000102e+02 1.873645059000000002e+00 1.771461463999999921e+02 1.877288099000000043e+00 3.754576198000000087e+00
2.438400000000000034e+02 1.873876840000000099e+00 1.771464946000000111e+02 1.877289943999999933e+00 3.754579887999999865e+00
2.441599999999999966e+02 1.874108880000000088e+00 1.771469295999999929e+02 1.877292248999999913e+00 3.754584497999999826e+00
2.444799999999999898e+02 1.874338263999999921e+00 1.771472545999999966e+02 1.877293971000000061e+00 3.754587942000000123e+00
2.448000000000000114e+02 1.874564152999999900e+00 1.771474219000000119e+02 1.877294857000000095e+00 3.754589714000000189e+00
2.451200000000000045e+02 1.874790090000000076e+00 1.771476691999999957e+02 1.877296167999999987e+00 3.754592335999999975e+00
2.454399999999999977e+02 1.875015912000000062e+00 1.771479818999999907e+02 1.877297825000000087e+00 3.754595649000000090e+00
2.457599999999999909e+02 1.875241515999999997e+00 1.771483512000000076e+02 1.877299781000000056e+00 3.754599562000000113e+00
2.460800000000000125e+02 1.875465356000000083e+00 1.771486711000000014e+02 1.877301475999999969e+00 3.754602953000000021e+00
2.464000000000000057e+02 1.875687416000000107e+00 1.771489430999999968e+02 1.877302918000000043e+00 3.754605835000000003e+00
2.467199999999999989e+02 1.875908150999999968e+00 1.771491988999999876e+02 1.877304273000000023e+00 3.754608546000000047e+00
2.470399999999999920e+02 1.876128467000000022e+00 1.771494977000000119e+02 1.877305855999999995e+00 3.754611711999999990e+00
2.473600000000000136e+02 1.876347857000000063e+00 1.771498047000000042e+02 1.877307483000000055e+00 3.754614967000000192e+00
2.476800000000000068e+02 1.876564939000000098e+00 1.771500272000000109e+02 1.877308661999999906e+00 3.754617323999999812e+00
2.480000000000000000e+02 1.876780365999999978e+00 1.771502110000000130e+02 1.877309635999999893e+00 3.754619271999999786e+00
2.483199999999999932e+02 1.876996359000000059e+00 1.771505022999999994e+02 1.877311179000000108e+00 3.754622358999999854e+00
2.486399999999999864e+02 1.877211544999999981e+00 1.771508069999999861e+02 1.877312794000000062e+00 3.754625588000000125e+00
2.489600000000000080e+02 1.877425582999999953e+00 1.771511021999999969e+02 1.877314358000000016e+00 3.754628716000000033e+00
2.492800000000000011e+02 1.877638864999999990e+00 1.771514114000000006e+02 1.877315996000000098e+00 3.754631992000000196e+00
2.495999999999999943e+02 1.877851144000000083e+00 1.771517165999999861e+02 1.877317614000000079e+00 3.754635227000000075e+00
2.499199999999999875e+02 1.878061554000000077e+00 1.771519624999999962e+02 1.877318916999999976e+00 3.754637832999999869e+00
2.502400000000000091e+02 1.878270713000000036e+00 1.771521899999999903e+02 1.877320121999999980e+00 3.754640242999999877e+00
2.505600000000000023e+02 1.878478643000000003e+00 1.771523991999999907e+02 1.877321229999999952e+00 3.754642459999999904e+00
2.508799999999999955e+02 1.878686005000000048e+00 1.771526340000000062e+02 1.877322474999999935e+00 3.754644948999999787e+00
2.511999999999999886e+02 1.878892854000000057e+00 1.771528974000000005e+02 1.877323869999999895e+00 3.754647739999999789e+00
2.515200000000000102e+02 1.879099709999999979e+00 1.771532213000000127e+02 1.877325585999999991e+00 3.754651173000000064e+00
2.518400000000000034e+02 1.879304770999999930e+00 1.771534822000000133e+02 1.877326969000000068e+00 3.754653938000000135e+00
2.521599999999999966e+02 1.879507293999999940e+00 1.771536336000000063e+02 1.877327771000000034e+00 3.754655542000000068e+00
2.524799999999999898e+02 1.879709314000000075e+00 1.771538122000000044e+02 1.877328716999999925e+00 3.754657433999999849e+00
2.528000000000000114e+02 1.879911713999999900e+00 1.771540746000000013e+02 1.877330107999999997e+00 3.754660215999999995e+00
2.531200000000000045e+02 1.880112891000000008e+00 1.771543111000000010e+02 1.877331360999999976e+00 3.754662720999999870e+00
2.534399999999999977e+02 1.880312353000000103e+00 1.771544905000000085e+02 1.877332310999999976e+00 3.754664623000000034e+00
