t kphi_rhs_total
7.220000000000000000e+02 -5.577964598919909925e-08
7.220000000000000000e+02 -5.577964598919909925e-08
7.225000000000000000e+02 4.256110076729340310e-08
7.225000000000000000e+02 4.256110076729340310e-08
7.225000000000000000e+02 4.256110076729340310e-08
7.225000000000000000e+02 4.256110076729340310e-08
7.230000000000000000e+02 -2.262584866679640110e-08
7.230000000000000000e+02 -2.262584866679640110e-08
7.230000000000000000e+02 -2.262584866679640110e-08
7.230000000000000000e+02 -2.262584866679640110e-08
7.230000000000000000e+02 -2.262584866679640110e-08
7.235000000000000000e+02 -1.305242707644160052e-08
7.235000000000000000e+02 -1.305242707644160052e-08
7.235000000000000000e+02 -1.305242707644160052e-08
7.235000000000000000e+02 -1.305242707644160052e-08
7.240000000000000000e+02 4.528262377518289923e-08
7.240000000000000000e+02 4.528262377518289923e-08
7.240000000000000000e+02 4.528262377518289923e-08
7.240000000000000000e+02 4.528262377518289923e-08
7.240000000000000000e+02 4.528262377518289923e-08
7.245000000000000000e+02 -5.478524991763739894e-08
7.245000000000000000e+02 -5.478524991763739894e-08
7.245000000000000000e+02 -5.478524991763739894e-08
7.245000000000000000e+02 -5.478524991763739894e-08
7.250000000000000000e+02 5.104568089562689973e-08
7.250000000000000000e+02 5.104568089562689973e-08
7.250000000000000000e+02 5.104568089562689973e-08
7.250000000000000000e+02 5.104568089562689973e-08
7.250000000000000000e+02 5.104568089562689973e-08
7.255000000000000000e+02 -3.934866712488680267e-08
7.255000000000000000e+02 -3.934866712488680267e-08
7.255000000000000000e+02 -3.934866712488680267e-08
7.255000000000000000e+02 -3.934866712488680267e-08
7.260000000000000000e+02 3.137661602594980097e-08
7.260000000000000000e+02 3.137661602594980097e-08
7.260000000000000000e+02 3.137661602594980097e-08
7.260000000000000000e+02 3.137661602594980097e-08
7.260000000000000000e+02 3.137661602594980097e-08
7.265000000000000000e+02 -3.577384222516460034e-08
7.265000000000000000e+02 -3.577384222516460034e-08
7.265000000000000000e+02 -3.577384222516460034e-08
7.265000000000000000e+02 -3.577384222516460034e-08
7.270000000000000000e+02 4.235827973153639916e-08
7.270000000000000000e+02 4.235827973153639916e-08
7.270000000000000000e+02 4.235827973153639916e-08
7.270000000000000000e+02 4.235827973153639916e-08
7.270000000000000000e+02 4.235827973153639916e-08
7.275000000000000000e+02 -3.650377165423870309e-08
7.275000000000000000e+02 -3.650377165423870309e-08
7.275000000000000000e+02 -3.650377165423870309e-08
7.275000000000000000e+02 -3.650377165423870309e-08
7.280000000000000000e+02 3.372363851002629955e-08
7.280000000000000000e+02 3.372363851002629955e-08
7.280000000000000000e+02 3.372363851002629955e-08
7.280000000000000000e+02 3.372363851002629955e-08
7.280000000000000000e+02 3.372363851002629955e-08
7.285000000000000000e+02 -5.004325680949219794e-08
7.285000000000000000e+02 -5.004325680949219794e-08
7.285000000000000000e+02 -5.004325680949219794e-08
7.285000000000000000e+02 -5.004325680949219794e-08
7.290000000000000000e+02 8.817937398654680576e-08
7.290000000000000000e+02 8.817937398654680576e-08
7.290000000000000000e+02 8.817937398654680576e-08
7.290000000000000000e+02 8.817937398654680576e-08
7.290000000000000000e+02 8.817937398654680576e-08
7.295000000000000000e+02 -1.237667358930030042e-07
7.295000000000000000e+02 -1.237667358930030042e-07
7.295000000000000000e+02 -1.237667358930030042e-07
7.295000000000000000e+02 -1.237667358930030042e-07
7.300000000000000000e+02 1.351124756699089893e-07
7.300000000000000000e+02 1.351124756699089893e-07
7.300000000000000000e+02 1.351124756699089893e-07
7.300000000000000000e+02 1.351124756699089893e-07
7.300000000000000000e+02 1.351124756699089893e-07
7.305000000000000000e+02 -1.304125561493050106e-07
7.305000000000000000e+02 -1.304125561493050106e-07
7.305000000000000000e+02 -1.304125561493050106e-07
7.305000000000000000e+02 -1.304125561493050106e-07
7.310000000000000000e+02 1.234700724283959951e-07
7.310000000000000000e+02 1.234700724283959951e-07
7.310000000000000000e+02 1.234700724283959951e-07
7.310000000000000000e+02 1.234700724283959951e-07
7.310000000000000000e+02 1.234700724283959951e-07
7.315000000000000000e+02 -1.099409432604440064e-07
7.315000000000000000e+02 -1.099409432604440064e-07
7.315000000000000000e+02 -1.099409432604440064e-07
7.315000000000000000e+02 -1.099409432604440064e-07
7.320000000000000000e+02 7.638436460777940009e-08
7.320000000000000000e+02 7.638436460777940009e-08
7.320000000000000000e+02 7.638436460777940009e-08
7.320000000000000000e+02 7.638436460777940009e-08
7.320000000000000000e+02 7.638436460777940009e-08
7.325000000000000000e+02 -3.365994516567890067e-08
7.325000000000000000e+02 -3.365994516567890067e-08
7.325000000000000000e+02 -3.365994516567890067e-08
7.325000000000000000e+02 -3.365994516567890067e-08
7.330000000000000000e+02 3.908676648241729956e-09
7.330000000000000000e+02 3.908676648241729956e-09
7.330000000000000000e+02 3.908676648241729956e-09
7.330000000000000000e+02 3.908676648241729956e-09
7.330000000000000000e+02 3.908676648241729956e-09
7.335000000000000000e+02 -1.361986148726770081e-09
7.335000000000000000e+02 -1.361986148726770081e-09
7.335000000000000000e+02 -1.361986148726770081e-09
7.335000000000000000e+02 -1.361986148726770081e-09
7.340000000000000000e+02 9.697553006926190066e-09
7.340000000000000000e+02 9.697553006926190066e-09
7.340000000000000000e+02 9.697553006926190066e-09
7.340000000000000000e+02 9.697553006926190066e-09
7.340000000000000000e+02 9.697553006926190066e-09
7.345000000000000000e+02 5.042493305299299552e-10
7.345000000000000000e+02 5.042493305299299552e-10
7.345000000000000000e+02 5.042493305299299552e-10
7.345000000000000000e+02 5.042493305299299552e-10
7.350000000000000000e+02 -2.811833208289549878e-08
7.350000000000000000e+02 -2.811833208289549878e-08
7.350000000000000000e+02 -2.811833208289549878e-08
7.350000000000000000e+02 -2.811833208289549878e-08
7.350000000000000000e+02 -2.811833208289549878e-08
7.355000000000000000e+02 4.641298727888210313e-08
7.355000000000000000e+02 4.641298727888210313e-08
7.355000000000000000e+02 4.641298727888210313e-08
7.355000000000000000e+02 4.641298727888210313e-08
7.360000000000000000e+02 -4.799265286553319892e-08
7.360000000000000000e+02 -4.799265286553319892e-08
7.360000000000000000e+02 -4.799265286553319892e-08
7.360000000000000000e+02 -4.799265286553319892e-08
7.360000000000000000e+02 -4.799265286553319892e-08
7.365000000000000000e+02 3.749186650758620040e-08
7.365000000000000000e+02 3.749186650758620040e-08
7.365000000000000000e+02 3.749186650758620040e-08
7.365000000000000000e+02 3.749186650758620040e-08
7.370000000000000000e+02 -2.677666416334389910e-08
7.370000000000000000e+02 -2.677666416334389910e-08
7.370000000000000000e+02 -2.677666416334389910e-08
7.370000000000000000e+02 -2.677666416334389910e-08
7.370000000000000000e+02 -2.677666416334389910e-08
7.375000000000000000e+02 1.616877188577739945e-08
7.375000000000000000e+02 1.616877188577739945e-08
7.375000000000000000e+02 1.616877188577739945e-08
7.375000000000000000e+02 1.616877188577739945e-08
7.380000000000000000e+02 -3.255289564146339952e-09
7.380000000000000000e+02 -3.255289564146339952e-09
7.380000000000000000e+02 -3.255289564146339952e-09
7.380000000000000000e+02 -3.255289564146339952e-09
7.380000000000000000e+02 -3.255289564146339952e-09
7.385000000000000000e+02 -1.163699719054710008e-08
7.385000000000000000e+02 -1.163699719054710008e-08
7.385000000000000000e+02 -1.163699719054710008e-08
7.385000000000000000e+02 -1.163699719054710008e-08
7.390000000000000000e+02 2.493605661114769864e-08
7.390000000000000000e+02 2.493605661114769864e-08
7.390000000000000000e+02 2.493605661114769864e-08
7.390000000000000000e+02 2.493605661114769864e-08
7.390000000000000000e+02 2.493605661114769864e-08
7.395000000000000000e+02 -2.531393931237250081e-08
7.395000000000000000e+02 -2.531393931237250081e-08
7.395000000000000000e+02 -2.531393931237250081e-08
7.395000000000000000e+02 -2.531393931237250081e-08
7.400000000000000000e+02 1.582909911268049928e-08
7.400000000000000000e+02 1.582909911268049928e-08
7.400000000000000000e+02 1.582909911268049928e-08
7.400000000000000000e+02 1.582909911268049928e-08
7.400000000000000000e+02 1.582909911268049928e-08
7.405000000000000000e+02 2.047787735998749824e-09
7.405000000000000000e+02 2.047787735998749824e-09
7.405000000000000000e+02 2.047787735998749824e-09
7.405000000000000000e+02 2.047787735998749824e-09
7.410000000000000000e+02 -1.533652489350839844e-08
7.410000000000000000e+02 -1.533652489350839844e-08
7.410000000000000000e+02 -1.533652489350839844e-08
7.410000000000000000e+02 -1.533652489350839844e-08
7.410000000000000000e+02 -1.533652489350839844e-08
7.415000000000000000e+02 1.439622049725880069e-08
7.415000000000000000e+02 1.439622049725880069e-08
7.415000000000000000e+02 1.439622049725880069e-08
7.415000000000000000e+02 1.439622049725880069e-08
7.420000000000000000e+02 -2.546154594467949818e-10
7.420000000000000000e+02 -2.546154594467949818e-10
7.420000000000000000e+02 -2.546154594467949818e-10
7.420000000000000000e+02 -2.546154594467949818e-10
7.420000000000000000e+02 -2.546154594467949818e-10
7.425000000000000000e+02 -1.899655398041510081e-08
7.425000000000000000e+02 -1.899655398041510081e-08
7.425000000000000000e+02 -1.899655398041510081e-08
7.425000000000000000e+02 -1.899655398041510081e-08
7.430000000000000000e+02 2.017729264186760104e-08
7.430000000000000000e+02 2.017729264186760104e-08
7.430000000000000000e+02 2.017729264186760104e-08
7.430000000000000000e+02 2.017729264186760104e-08
7.430000000000000000e+02 2.017729264186760104e-08
7.435000000000000000e+02 -9.964275852382819244e-10
7.435000000000000000e+02 -9.964275852382819244e-10
7.435000000000000000e+02 -9.964275852382819244e-10
7.435000000000000000e+02 -9.964275852382819244e-10
7.440000000000000000e+02 -1.097286359887930055e-08
7.440000000000000000e+02 -1.097286359887930055e-08
7.440000000000000000e+02 -1.097286359887930055e-08
7.440000000000000000e+02 -1.097286359887930055e-08
7.440000000000000000e+02 -1.097286359887930055e-08
7.445000000000000000e+02 -1.777397999356349949e-10
7.445000000000000000e+02 -1.777397999356349949e-10
7.445000000000000000e+02 -1.777397999356349949e-10
7.445000000000000000e+02 -1.777397999356349949e-10
7.450000000000000000e+02 2.671846844981660019e-08
7.450000000000000000e+02 2.671846844981660019e-08
7.450000000000000000e+02 2.671846844981660019e-08
7.450000000000000000e+02 2.671846844981660019e-08
7.450000000000000000e+02 2.671846844981660019e-08
7.455000000000000000e+02 -6.711571349431939662e-08
7.455000000000000000e+02 -6.711571349431939662e-08
7.455000000000000000e+02 -6.711571349431939662e-08
7.455000000000000000e+02 -6.711571349431939662e-08
7.460000000000000000e+02 1.036632473226999943e-07
7.460000000000000000e+02 1.036632473226999943e-07
7.460000000000000000e+02 1.036632473226999943e-07
7.460000000000000000e+02 1.036632473226999943e-07
7.460000000000000000e+02 1.036632473226999943e-07
7.465000000000000000e+02 -1.087218285037879965e-07
7.465000000000000000e+02 -1.087218285037879965e-07
7.465000000000000000e+02 -1.087218285037879965e-07
7.465000000000000000e+02 -1.087218285037879965e-07
7.470000000000000000e+02 9.266527258359570529e-08
7.470000000000000000e+02 9.266527258359570529e-08
7.470000000000000000e+02 9.266527258359570529e-08
7.470000000000000000e+02 9.266527258359570529e-08
7.470000000000000000e+02 9.266527258359570529e-08
7.475000000000000000e+02 -6.973159895616209425e-08
7.475000000000000000e+02 -6.973159895616209425e-08
7.475000000000000000e+02 -6.973159895616209425e-08
7.475000000000000000e+02 -6.973159895616209425e-08
7.480000000000000000e+02 4.504062768578970037e-08
7.480000000000000000e+02 4.504062768578970037e-08
7.480000000000000000e+02 4.504062768578970037e-08
7.480000000000000000e+02 4.504062768578970037e-08
7.480000000000000000e+02 4.504062768578970037e-08
7.485000000000000000e+02 -1.799558516953200115e-08
7.485000000000000000e+02 -1.799558516953200115e-08
7.485000000000000000e+02 -1.799558516953200115e-08
7.485000000000000000e+02 -1.799558516953200115e-08
7.490000000000000000e+02 -1.674602558747810159e-08
7.490000000000000000e+02 -1.674602558747810159e-08
7.490000000000000000e+02 -1.674602558747810159e-08
7.490000000000000000e+02 -1.674602558747810159e-08
7.490000000000000000e+02 -1.674602558747810159e-08
7.495000000000000000e+02 5.069105290667209746e-08
7.495000000000000000e+02 5.069105290667209746e-08
7.495000000000000000e+02 5.069105290667209746e-08
7.495000000000000000e+02 5.069105290667209746e-08
7.500000000000000000e+02 -6.005395338745550623e-08
7.500000000000000000e+02 -6.005395338745550623e-08
7.500000000000000000e+02 -6.005395338745550623e-08
7.500000000000000000e+02 -6.005395338745550623e-08
7.500000000000000000e+02 -6.005395338745550623e-08
7.505000000000000000e+02 5.328395374950529986e-08
7.505000000000000000e+02 5.328395374950529986e-08
7.505000000000000000e+02 5.328395374950529986e-08
7.505000000000000000e+02 5.328395374950529986e-08
7.510000000000000000e+02 -3.934201996385469764e-08
7.510000000000000000e+02 -3.934201996385469764e-08
7.510000000000000000e+02 -3.934201996385469764e-08
7.510000000000000000e+02 -3.934201996385469764e-08
7.510000000000000000e+02 -3.934201996385469764e-08
7.515000000000000000e+02 2.549533775764170158e-08
7.515000000000000000e+02 2.549533775764170158e-08
7.515000000000000000e+02 2.549533775764170158e-08
7.515000000000000000e+02 2.549533775764170158e-08
7.520000000000000000e+02 -8.696121288315859974e-09
7.520000000000000000e+02 -8.696121288315859974e-09
7.520000000000000000e+02 -8.696121288315859974e-09
7.520000000000000000e+02 -8.696121288315859974e-09
7.520000000000000000e+02 -8.696121288315859974e-09
7.525000000000000000e+02 -7.982464781602709950e-09
7.525000000000000000e+02 -7.982464781602709950e-09
7.525000000000000000e+02 -7.982464781602709950e-09
7.525000000000000000e+02 -7.982464781602709950e-09
7.530000000000000000e+02 1.755725635847239856e-08
7.530000000000000000e+02 1.755725635847239856e-08
7.530000000000000000e+02 1.755725635847239856e-08
7.530000000000000000e+02 1.755725635847239856e-08
7.530000000000000000e+02 1.755725635847239856e-08
7.535000000000000000e+02 -5.299840829605269771e-09
7.535000000000000000e+02 -5.299840829605269771e-09
7.535000000000000000e+02 -5.299840829605269771e-09
7.535000000000000000e+02 -5.299840829605269771e-09
7.540000000000000000e+02 -3.604533516561859896e-09
7.540000000000000000e+02 -3.604533516561859896e-09
7.540000000000000000e+02 -3.604533516561859896e-09
7.540000000000000000e+02 -3.604533516561859896e-09
7.540000000000000000e+02 -3.604533516561859896e-09
7.545000000000000000e+02 -9.858342792885069407e-10
7.545000000000000000e+02 -9.858342792885069407e-10
7.545000000000000000e+02 -9.858342792885069407e-10
7.545000000000000000e+02 -9.858342792885069407e-10
7.550000000000000000e+02 1.889645038085860113e-08
7.550000000000000000e+02 1.889645038085860113e-08
7.550000000000000000e+02 1.889645038085860113e-08
7.550000000000000000e+02 1.889645038085860113e-08
7.550000000000000000e+02 1.889645038085860113e-08
7.555000000000000000e+02 -4.689291218538589925e-08
7.555000000000000000e+02 -4.689291218538589925e-08
7.555000000000000000e+02 -4.689291218538589925e-08
7.555000000000000000e+02 -4.689291218538589925e-08
7.560000000000000000e+02 8.102873338133730476e-08
7.560000000000000000e+02 8.102873338133730476e-08
7.560000000000000000e+02 8.102873338133730476e-08
7.560000000000000000e+02 8.102873338133730476e-08
7.560000000000000000e+02 8.102873338133730476e-08
7.565000000000000000e+02 -9.113195069738759906e-08
7.565000000000000000e+02 -9.113195069738759906e-08
7.565000000000000000e+02 -9.113195069738759906e-08
7.565000000000000000e+02 -9.113195069738759906e-08
7.570000000000000000e+02 7.687455264861299910e-08
7.570000000000000000e+02 7.687455264861299910e-08
7.570000000000000000e+02 7.687455264861299910e-08
7.570000000000000000e+02 7.687455264861299910e-08
7.570000000000000000e+02 7.687455264861299910e-08
7.575000000000000000e+02 -5.453228981892819986e-08
7.575000000000000000e+02 -5.453228981892819986e-08
7.575000000000000000e+02 -5.453228981892819986e-08
7.575000000000000000e+02 -5.453228981892819986e-08
7.580000000000000000e+02 3.286434128179799677e-08
7.580000000000000000e+02 3.286434128179799677e-08
7.580000000000000000e+02 3.286434128179799677e-08
7.580000000000000000e+02 3.286434128179799677e-08
7.580000000000000000e+02 3.286434128179799677e-08
7.585000000000000000e+02 -2.375190026707470059e-08
7.585000000000000000e+02 -2.375190026707470059e-08
7.585000000000000000e+02 -2.375190026707470059e-08
7.585000000000000000e+02 -2.375190026707470059e-08
7.590000000000000000e+02 3.558693680409280299e-08
7.590000000000000000e+02 3.558693680409280299e-08
7.590000000000000000e+02 3.558693680409280299e-08
7.590000000000000000e+02 3.558693680409280299e-08
7.590000000000000000e+02 3.558693680409280299e-08
7.595000000000000000e+02 -5.324665215410580137e-08
7.595000000000000000e+02 -5.324665215410580137e-08
7.595000000000000000e+02 -5.324665215410580137e-08
7.595000000000000000e+02 -5.324665215410580137e-08
7.600000000000000000e+02 7.744086354555949967e-08
7.600000000000000000e+02 7.744086354555949967e-08
7.600000000000000000e+02 7.744086354555949967e-08
7.600000000000000000e+02 7.744086354555949967e-08
7.600000000000000000e+02 7.744086354555949967e-08
7.605000000000000000e+02 -8.437587458038350146e-08
7.605000000000000000e+02 -8.437587458038350146e-08
7.605000000000000000e+02 -8.437587458038350146e-08
7.605000000000000000e+02 -8.437587458038350146e-08
7.610000000000000000e+02 6.780676294044730403e-08
7.610000000000000000e+02 6.780676294044730403e-08
7.610000000000000000e+02 6.780676294044730403e-08
7.610000000000000000e+02 6.780676294044730403e-08
7.610000000000000000e+02 6.780676294044730403e-08
7.615000000000000000e+02 -4.690739717828260328e-08
7.615000000000000000e+02 -4.690739717828260328e-08
7.615000000000000000e+02 -4.690739717828260328e-08
7.615000000000000000e+02 -4.690739717828260328e-08
7.620000000000000000e+02 2.864738511621829902e-08
7.620000000000000000e+02 2.864738511621829902e-08
7.620000000000000000e+02 2.864738511621829902e-08
7.620000000000000000e+02 2.864738511621829902e-08
7.620000000000000000e+02 2.864738511621829902e-08
7.625000000000000000e+02 -1.554712563123760036e-09
7.625000000000000000e+02 -1.554712563123760036e-09
7.625000000000000000e+02 -1.554712563123760036e-09
7.625000000000000000e+02 -1.554712563123760036e-09
7.630000000000000000e+02 -1.389357669218129952e-08
7.630000000000000000e+02 -1.389357669218129952e-08
7.630000000000000000e+02 -1.389357669218129952e-08
7.630000000000000000e+02 -1.389357669218129952e-08
7.630000000000000000e+02 -1.389357669218129952e-08
7.635000000000000000e+02 1.700011005428950011e-08
7.635000000000000000e+02 1.700011005428950011e-08
7.635000000000000000e+02 1.700011005428950011e-08
7.635000000000000000e+02 1.700011005428950011e-08
7.640000000000000000e+02 -1.772653631817820049e-08
7.640000000000000000e+02 -1.772653631817820049e-08
7.640000000000000000e+02 -1.772653631817820049e-08
7.640000000000000000e+02 -1.772653631817820049e-08
7.640000000000000000e+02 -1.772653631817820049e-08
7.645000000000000000e+02 1.960630933789470028e-08
7.645000000000000000e+02 1.960630933789470028e-08
7.645000000000000000e+02 1.960630933789470028e-08
7.645000000000000000e+02 1.960630933789470028e-08
7.650000000000000000e+02 -2.828278171897380017e-08
7.650000000000000000e+02 -2.828278171897380017e-08
7.650000000000000000e+02 -2.828278171897380017e-08
7.650000000000000000e+02 -2.828278171897380017e-08
7.650000000000000000e+02 -2.828278171897380017e-08
7.655000000000000000e+02 4.921246242287779680e-08
7.655000000000000000e+02 4.921246242287779680e-08
7.655000000000000000e+02 4.921246242287779680e-08
7.655000000000000000e+02 4.921246242287779680e-08
7.660000000000000000e+02 -5.754677563088519726e-08
7.660000000000000000e+02 -5.754677563088519726e-08
7.660000000000000000e+02 -5.754677563088519726e-08
7.660000000000000000e+02 -5.754677563088519726e-08
7.660000000000000000e+02 -5.754677563088519726e-08
7.665000000000000000e+02 5.381350159997369692e-08
7.665000000000000000e+02 5.381350159997369692e-08
7.665000000000000000e+02 5.381350159997369692e-08
7.665000000000000000e+02 5.381350159997369692e-08
7.670000000000000000e+02 -4.771349972710950186e-08
7.670000000000000000e+02 -4.771349972710950186e-08
7.670000000000000000e+02 -4.771349972710950186e-08
7.670000000000000000e+02 -4.771349972710950186e-08
7.670000000000000000e+02 -4.771349972710950186e-08
7.675000000000000000e+02 3.874035688792639676e-08
7.675000000000000000e+02 3.874035688792639676e-08
7.675000000000000000e+02 3.874035688792639676e-08
7.675000000000000000e+02 3.874035688792639676e-08
7.680000000000000000e+02 -2.642295052044829868e-08
7.680000000000000000e+02 -2.642295052044829868e-08
7.680000000000000000e+02 -2.642295052044829868e-08
7.680000000000000000e+02 -2.642295052044829868e-08
7.680000000000000000e+02 -2.642295052044829868e-08
7.685000000000000000e+02 2.130522193097340163e-08
7.685000000000000000e+02 2.130522193097340163e-08
7.685000000000000000e+02 2.130522193097340163e-08
7.685000000000000000e+02 2.130522193097340163e-08
7.690000000000000000e+02 -1.010220787192829928e-08
7.690000000000000000e+02 -1.010220787192829928e-08
7.690000000000000000e+02 -1.010220787192829928e-08
7.690000000000000000e+02 -1.010220787192829928e-08
7.690000000000000000e+02 -1.010220787192829928e-08
7.695000000000000000e+02 -9.283074909154629718e-10
7.695000000000000000e+02 -9.283074909154629718e-10
7.695000000000000000e+02 -9.283074909154629718e-10
7.695000000000000000e+02 -9.283074909154629718e-10
7.700000000000000000e+02 5.041595151372580233e-09
7.700000000000000000e+02 5.041595151372580233e-09
7.700000000000000000e+02 5.041595151372580233e-09
7.700000000000000000e+02 5.041595151372580233e-09
7.700000000000000000e+02 5.041595151372580233e-09
7.705000000000000000e+02 -7.804262968928349352e-09
7.705000000000000000e+02 -7.804262968928349352e-09
7.705000000000000000e+02 -7.804262968928349352e-09
7.705000000000000000e+02 -7.804262968928349352e-09
7.710000000000000000e+02 3.351419476444909820e-09
7.710000000000000000e+02 3.351419476444909820e-09
7.710000000000000000e+02 3.351419476444909820e-09
7.710000000000000000e+02 3.351419476444909820e-09
7.710000000000000000e+02 3.351419476444909820e-09
7.715000000000000000e+02 1.271157717415660043e-08
7.715000000000000000e+02 1.271157717415660043e-08
7.715000000000000000e+02 1.271157717415660043e-08
7.715000000000000000e+02 1.271157717415660043e-08
7.720000000000000000e+02 -2.481829118921499862e-08
7.720000000000000000e+02 -2.481829118921499862e-08
7.720000000000000000e+02 -2.481829118921499862e-08
7.720000000000000000e+02 -2.481829118921499862e-08
7.720000000000000000e+02 -2.481829118921499862e-08
7.725000000000000000e+02 3.361238383876559779e-08
7.725000000000000000e+02 3.361238383876559779e-08
7.725000000000000000e+02 3.361238383876559779e-08
7.725000000000000000e+02 3.361238383876559779e-08
7.730000000000000000e+02 -3.952299920822900021e-08
7.730000000000000000e+02 -3.952299920822900021e-08
7.730000000000000000e+02 -3.952299920822900021e-08
7.730000000000000000e+02 -3.952299920822900021e-08
7.730000000000000000e+02 -3.952299920822900021e-08
7.735000000000000000e+02 4.027814539390340272e-08
7.735000000000000000e+02 4.027814539390340272e-08
7.735000000000000000e+02 4.027814539390340272e-08
7.735000000000000000e+02 4.027814539390340272e-08
7.740000000000000000e+02 -5.258525213431779794e-08
7.740000000000000000e+02 -5.258525213431779794e-08
7.740000000000000000e+02 -5.258525213431779794e-08
7.740000000000000000e+02 -5.258525213431779794e-08
7.740000000000000000e+02 -5.258525213431779794e-08
7.745000000000000000e+02 7.283556858203260079e-08
7.745000000000000000e+02 7.283556858203260079e-08
7.745000000000000000e+02 7.283556858203260079e-08
7.745000000000000000e+02 7.283556858203260079e-08
7.750000000000000000e+02 -8.653129649562099777e-08
7.750000000000000000e+02 -8.653129649562099777e-08
7.750000000000000000e+02 -8.653129649562099777e-08
7.750000000000000000e+02 -8.653129649562099777e-08
7.750000000000000000e+02 -8.653129649562099777e-08
7.755000000000000000e+02 9.688519746245649423e-08
7.755000000000000000e+02 9.688519746245649423e-08
7.755000000000000000e+02 9.688519746245649423e-08
7.755000000000000000e+02 9.688519746245649423e-08
7.760000000000000000e+02 -9.240432925869160494e-08
7.760000000000000000e+02 -9.240432925869160494e-08
7.760000000000000000e+02 -9.240432925869160494e-08
7.760000000000000000e+02 -9.240432925869160494e-08
7.760000000000000000e+02 -9.240432925869160494e-08
7.765000000000000000e+02 7.121945885755340525e-08
7.765000000000000000e+02 7.121945885755340525e-08
7.765000000000000000e+02 7.121945885755340525e-08
7.765000000000000000e+02 7.121945885755340525e-08
7.770000000000000000e+02 -5.597664649977590061e-08
7.770000000000000000e+02 -5.597664649977590061e-08
7.770000000000000000e+02 -5.597664649977590061e-08
7.770000000000000000e+02 -5.597664649977590061e-08
7.770000000000000000e+02 -5.597664649977590061e-08
7.775000000000000000e+02 5.260976964106960206e-08
7.775000000000000000e+02 5.260976964106960206e-08
7.775000000000000000e+02 5.260976964106960206e-08
7.775000000000000000e+02 5.260976964106960206e-08
7.780000000000000000e+02 -4.697983853092920056e-08
7.780000000000000000e+02 -4.697983853092920056e-08
7.780000000000000000e+02 -4.697983853092920056e-08
7.780000000000000000e+02 -4.697983853092920056e-08
7.780000000000000000e+02 -4.697983853092920056e-08
7.785000000000000000e+02 4.393297010098210074e-08
7.785000000000000000e+02 4.393297010098210074e-08
7.785000000000000000e+02 4.393297010098210074e-08
7.785000000000000000e+02 4.393297010098210074e-08
7.790000000000000000e+02 -3.366012517575880232e-08
7.790000000000000000e+02 -3.366012517575880232e-08
7.790000000000000000e+02 -3.366012517575880232e-08
7.790000000000000000e+02 -3.366012517575880232e-08
7.790000000000000000e+02 -3.366012517575880232e-08
7.795000000000000000e+02 1.749424909877090160e-08
7.795000000000000000e+02 1.749424909877090160e-08
7.795000000000000000e+02 1.749424909877090160e-08
7.795000000000000000e+02 1.749424909877090160e-08
7.800000000000000000e+02 -1.621244675410539911e-08
7.800000000000000000e+02 -1.621244675410539911e-08
7.800000000000000000e+02 -1.621244675410539911e-08
7.800000000000000000e+02 -1.621244675410539911e-08
7.800000000000000000e+02 -1.621244675410539911e-08
7.805000000000000000e+02 2.526982518710329918e-08
7.805000000000000000e+02 2.526982518710329918e-08
7.805000000000000000e+02 2.526982518710329918e-08
7.805000000000000000e+02 2.526982518710329918e-08
7.810000000000000000e+02 -2.633999827846939928e-08
7.810000000000000000e+02 -2.633999827846939928e-08
7.810000000000000000e+02 -2.633999827846939928e-08
7.810000000000000000e+02 -2.633999827846939928e-08
7.810000000000000000e+02 -2.633999827846939928e-08
7.815000000000000000e+02 2.317321052145640107e-08
7.815000000000000000e+02 2.317321052145640107e-08
7.815000000000000000e+02 2.317321052145640107e-08
7.815000000000000000e+02 2.317321052145640107e-08
7.820000000000000000e+02 -1.891802341911590101e-08
7.820000000000000000e+02 -1.891802341911590101e-08
7.820000000000000000e+02 -1.891802341911590101e-08
7.820000000000000000e+02 -1.891802341911590101e-08
7.820000000000000000e+02 -1.891802341911590101e-08
7.825000000000000000e+02 1.422351328167809920e-08
7.825000000000000000e+02 1.422351328167809920e-08
7.825000000000000000e+02 1.422351328167809920e-08
7.825000000000000000e+02 1.422351328167809920e-08
7.830000000000000000e+02 -1.954445413912950128e-08
7.830000000000000000e+02 -1.954445413912950128e-08
7.830000000000000000e+02 -1.954445413912950128e-08
7.830000000000000000e+02 -1.954445413912950128e-08
7.830000000000000000e+02 -1.954445413912950128e-08
7.835000000000000000e+02 3.622929957643499671e-08
7.835000000000000000e+02 3.622929957643499671e-08
7.835000000000000000e+02 3.622929957643499671e-08
7.835000000000000000e+02 3.622929957643499671e-08
7.840000000000000000e+02 -5.690801468535370068e-08
7.840000000000000000e+02 -5.690801468535370068e-08
7.840000000000000000e+02 -5.690801468535370068e-08
7.840000000000000000e+02 -5.690801468535370068e-08
7.840000000000000000e+02 -5.690801468535370068e-08
7.845000000000000000e+02 7.726168381911739701e-08
7.845000000000000000e+02 7.726168381911739701e-08
7.845000000000000000e+02 7.726168381911739701e-08
7.845000000000000000e+02 7.726168381911739701e-08
7.850000000000000000e+02 -7.763073988861520577e-08
7.850000000000000000e+02 -7.763073988861520577e-08
7.850000000000000000e+02 -7.763073988861520577e-08
7.850000000000000000e+02 -7.763073988861520577e-08
7.850000000000000000e+02 -7.763073988861520577e-08
7.855000000000000000e+02 4.929435606920169732e-08
