t rhs_phi_tracker
1.854399999999999977e+02 -1.656703199547419940e-08
1.854399999999999977e+02 -1.656703199547419940e-08
1.855200000000000102e+02 -1.658325855650820001e-08
1.855200000000000102e+02 -1.658325855650820001e-08
1.855200000000000102e+02 -1.658325855650820001e-08
1.855999999999999943e+02 -1.659867785624429974e-08
1.855999999999999943e+02 -1.659867785624429974e-08
1.855999999999999943e+02 -1.659867785624429974e-08
1.855999999999999943e+02 -1.659867785624429974e-08
1.856800000000000068e+02 -1.661203813438520061e-08
1.856800000000000068e+02 -1.661203813438520061e-08
1.856800000000000068e+02 -1.661203813438520061e-08
1.857599999999999909e+02 -1.662262547997170157e-08
1.857599999999999909e+02 -1.662262547997170157e-08
1.857599999999999909e+02 -1.662262547997170157e-08
1.857599999999999909e+02 -1.662262547997170157e-08
1.858400000000000034e+02 -1.663023572316790096e-08
1.858400000000000034e+02 -1.663023572316790096e-08
1.858400000000000034e+02 -1.663023572316790096e-08
1.859199999999999875e+02 -1.663497575932239940e-08
1.859199999999999875e+02 -1.663497575932239940e-08
1.859199999999999875e+02 -1.663497575932239940e-08
1.859199999999999875e+02 -1.663497575932239940e-08
1.860000000000000000e+02 -1.663717694671620018e-08
1.860000000000000000e+02 -1.663717694671620018e-08
1.860000000000000000e+02 -1.663717694671620018e-08
1.860800000000000125e+02 -1.663744910198769970e-08
1.860800000000000125e+02 -1.663744910198769970e-08
1.860800000000000125e+02 -1.663744910198769970e-08
1.860800000000000125e+02 -1.663744910198769970e-08
1.861599999999999966e+02 -1.663664344106929986e-08
1.861599999999999966e+02 -1.663664344106929986e-08
1.861599999999999966e+02 -1.663664344106929986e-08
1.862400000000000091e+02 -1.663563179196920052e-08
1.862400000000000091e+02 -1.663563179196920052e-08
1.862400000000000091e+02 -1.663563179196920052e-08
1.862400000000000091e+02 -1.663563179196920052e-08
1.863199999999999932e+02 -1.663507461352949880e-08
1.863199999999999932e+02 -1.663507461352949880e-08
1.863199999999999932e+02 -1.663507461352949880e-08
1.864000000000000057e+02 -1.663536351157349900e-08
1.864000000000000057e+02 -1.663536351157349900e-08
1.864000000000000057e+02 -1.663536351157349900e-08
1.864000000000000057e+02 -1.663536351157349900e-08
1.864799999999999898e+02 -1.663670390005589947e-08
1.864799999999999898e+02 -1.663670390005589947e-08
1.864799999999999898e+02 -1.663670390005589947e-08
1.865600000000000023e+02 -1.663914631195379841e-08
1.865600000000000023e+02 -1.663914631195379841e-08
1.865600000000000023e+02 -1.663914631195379841e-08
1.865600000000000023e+02 -1.663914631195379841e-08
1.866399999999999864e+02 -1.664246644240900159e-08
1.866399999999999864e+02 -1.664246644240900159e-08
1.866399999999999864e+02 -1.664246644240900159e-08
1.867199999999999989e+02 -1.664601204800229960e-08
1.867199999999999989e+02 -1.664601204800229960e-08
1.867199999999999989e+02 -1.664601204800229960e-08
1.867199999999999989e+02 -1.664601204800229960e-08
1.868000000000000114e+02 -1.664872024575640138e-08
1.868000000000000114e+02 -1.664872024575640138e-08
1.868000000000000114e+02 -1.664872024575640138e-08
1.868799999999999955e+02 -1.664940806682879858e-08
1.868799999999999955e+02 -1.664940806682879858e-08
1.868799999999999955e+02 -1.664940806682879858e-08
1.868799999999999955e+02 -1.664940806682879858e-08
1.869600000000000080e+02 -1.664724126396829965e-08
1.869600000000000080e+02 -1.664724126396829965e-08
1.869600000000000080e+02 -1.664724126396829965e-08
1.870399999999999920e+02 -1.664210718869969919e-08
1.870399999999999920e+02 -1.664210718869969919e-08
1.870399999999999920e+02 -1.664210718869969919e-08
1.870399999999999920e+02 -1.664210718869969919e-08
1.871200000000000045e+02 -1.663463157507250006e-08
1.871200000000000045e+02 -1.663463157507250006e-08
1.871200000000000045e+02 -1.663463157507250006e-08
1.871999999999999886e+02 -1.662582568726760106e-08
1.871999999999999886e+02 -1.662582568726760106e-08
1.871999999999999886e+02 -1.662582568726760106e-08
1.871999999999999886e+02 -1.662582568726760106e-08
1.872800000000000011e+02 -1.661660883271080128e-08
1.872800000000000011e+02 -1.661660883271080128e-08
1.872800000000000011e+02 -1.661660883271080128e-08
1.873600000000000136e+02 -1.660751693155239956e-08
1.873600000000000136e+02 -1.660751693155239956e-08
1.873600000000000136e+02 -1.660751693155239956e-08
1.873600000000000136e+02 -1.660751693155239956e-08
1.874399999999999977e+02 -1.659873432168650012e-08
1.874399999999999977e+02 -1.659873432168650012e-08
1.874399999999999977e+02 -1.659873432168650012e-08
1.875200000000000102e+02 -1.659030069019079919e-08
1.875200000000000102e+02 -1.659030069019079919e-08
1.875200000000000102e+02 -1.659030069019079919e-08
1.875200000000000102e+02 -1.659030069019079919e-08
1.875999999999999943e+02 -1.658225200542780048e-08
1.875999999999999943e+02 -1.658225200542780048e-08
1.875999999999999943e+02 -1.658225200542780048e-08
1.876800000000000068e+02 -1.657460016848270090e-08
1.876800000000000068e+02 -1.657460016848270090e-08
1.876800000000000068e+02 -1.657460016848270090e-08
1.876800000000000068e+02 -1.657460016848270090e-08
1.877599999999999909e+02 -1.656723690305650165e-08
1.877599999999999909e+02 -1.656723690305650165e-08
1.877599999999999909e+02 -1.656723690305650165e-08
1.878400000000000034e+02 -1.655988383385810066e-08
1.878400000000000034e+02 -1.655988383385810066e-08
1.878400000000000034e+02 -1.655988383385810066e-08
1.878400000000000034e+02 -1.655988383385810066e-08
1.879199999999999875e+02 -1.655211587751879975e-08
1.879199999999999875e+02 -1.655211587751879975e-08
1.879199999999999875e+02 -1.655211587751879975e-08
1.880000000000000000e+02 -1.654343332983509985e-08
1.880000000000000000e+02 -1.654343332983509985e-08
1.880000000000000000e+02 -1.654343332983509985e-08
1.880000000000000000e+02 -1.654343332983509985e-08
1.880800000000000125e+02 -1.653338735810620136e-08
1.880800000000000125e+02 -1.653338735810620136e-08
1.880800000000000125e+02 -1.653338735810620136e-08
1.881599999999999966e+02 -1.652174132855600114e-08
1.881599999999999966e+02 -1.652174132855600114e-08
1.881599999999999966e+02 -1.652174132855600114e-08
1.881599999999999966e+02 -1.652174132855600114e-08
1.882400000000000091e+02 -1.650859746939789890e-08
1.882400000000000091e+02 -1.650859746939789890e-08
1.882400000000000091e+02 -1.650859746939789890e-08
1.883199999999999932e+02 -1.649439330570169968e-08
1.883199999999999932e+02 -1.649439330570169968e-08
1.883199999999999932e+02 -1.649439330570169968e-08
1.883199999999999932e+02 -1.649439330570169968e-08
1.884000000000000057e+02 -1.647969599408749996e-08
1.884000000000000057e+02 -1.647969599408749996e-08
1.884000000000000057e+02 -1.647969599408749996e-08
1.884799999999999898e+02 -1.646487593005620049e-08
1.884799999999999898e+02 -1.646487593005620049e-08
1.884799999999999898e+02 -1.646487593005620049e-08
1.884799999999999898e+02 -1.646487593005620049e-08
1.885600000000000023e+02 -1.644993462731230017e-08
1.885600000000000023e+02 -1.644993462731230017e-08
1.885600000000000023e+02 -1.644993462731230017e-08
1.886399999999999864e+02 -1.643465259538969863e-08
1.886399999999999864e+02 -1.643465259538969863e-08
1.886399999999999864e+02 -1.643465259538969863e-08
1.886399999999999864e+02 -1.643465259538969863e-08
1.887199999999999989e+02 -1.641889073583970063e-08
1.887199999999999989e+02 -1.641889073583970063e-08
1.887199999999999989e+02 -1.641889073583970063e-08
1.888000000000000114e+02 -1.640276769189370124e-08
1.888000000000000114e+02 -1.640276769189370124e-08
1.888000000000000114e+02 -1.640276769189370124e-08
1.888000000000000114e+02 -1.640276769189370124e-08
1.888799999999999955e+02 -1.638660423506580015e-08
1.888799999999999955e+02 -1.638660423506580015e-08
1.888799999999999955e+02 -1.638660423506580015e-08
1.889600000000000080e+02 -1.637071520097470003e-08
1.889600000000000080e+02 -1.637071520097470003e-08
1.889600000000000080e+02 -1.637071520097470003e-08
1.889600000000000080e+02 -1.637071520097470003e-08
1.890399999999999920e+02 -1.635522087145430062e-08
1.890399999999999920e+02 -1.635522087145430062e-08
1.890399999999999920e+02 -1.635522087145430062e-08
1.891200000000000045e+02 -1.633999226077470022e-08
1.891200000000000045e+02 -1.633999226077470022e-08
1.891200000000000045e+02 -1.633999226077470022e-08
1.891200000000000045e+02 -1.633999226077470022e-08
1.891999999999999886e+02 -1.632473269336109945e-08
1.891999999999999886e+02 -1.632473269336109945e-08
1.891999999999999886e+02 -1.632473269336109945e-08
1.892800000000000011e+02 -1.630914163865000036e-08
1.892800000000000011e+02 -1.630914163865000036e-08
1.892800000000000011e+02 -1.630914163865000036e-08
1.892800000000000011e+02 -1.630914163865000036e-08
1.893600000000000136e+02 -1.629305275501849997e-08
1.893600000000000136e+02 -1.629305275501849997e-08
1.893600000000000136e+02 -1.629305275501849997e-08
1.894399999999999977e+02 -1.627645139019369899e-08
1.894399999999999977e+02 -1.627645139019369899e-08
1.894399999999999977e+02 -1.627645139019369899e-08
1.894399999999999977e+02 -1.627645139019369899e-08
1.895200000000000102e+02 -1.625933682774369899e-08
1.895200000000000102e+02 -1.625933682774369899e-08
1.895200000000000102e+02 -1.625933682774369899e-08
1.895999999999999943e+02 -1.624156062156099836e-08
1.895999999999999943e+02 -1.624156062156099836e-08
1.895999999999999943e+02 -1.624156062156099836e-08
1.895999999999999943e+02 -1.624156062156099836e-08
1.896800000000000068e+02 -1.622281103688349884e-08
1.896800000000000068e+02 -1.622281103688349884e-08
1.896800000000000068e+02 -1.622281103688349884e-08
1.897599999999999909e+02 -1.620278516762210000e-08
1.897599999999999909e+02 -1.620278516762210000e-08
1.897599999999999909e+02 -1.620278516762210000e-08
1.897599999999999909e+02 -1.620278516762210000e-08
1.898400000000000034e+02 -1.618144793940100142e-08
1.898400000000000034e+02 -1.618144793940100142e-08
1.898400000000000034e+02 -1.618144793940100142e-08
1.899199999999999875e+02 -1.615916720109219902e-08
1.899199999999999875e+02 -1.615916720109219902e-08
1.899199999999999875e+02 -1.615916720109219902e-08
1.899199999999999875e+02 -1.615916720109219902e-08
1.900000000000000000e+02 -1.613664463984960141e-08
1.900000000000000000e+02 -1.613664463984960141e-08
1.900000000000000000e+02 -1.613664463984960141e-08
1.900800000000000125e+02 -1.611467197341529891e-08
1.900800000000000125e+02 -1.611467197341529891e-08
1.900800000000000125e+02 -1.611467197341529891e-08
1.900800000000000125e+02 -1.611467197341529891e-08
1.901599999999999966e+02 -1.609384879845520033e-08
1.901599999999999966e+02 -1.609384879845520033e-08
1.901599999999999966e+02 -1.609384879845520033e-08
1.902400000000000091e+02 -1.607445936858040113e-08
1.902400000000000091e+02 -1.607445936858040113e-08
1.902400000000000091e+02 -1.607445936858040113e-08
1.902400000000000091e+02 -1.607445936858040113e-08
1.903199999999999932e+02 -1.605652004129700065e-08
1.903199999999999932e+02 -1.605652004129700065e-08
1.903199999999999932e+02 -1.605652004129700065e-08
1.904000000000000057e+02 -1.603981419664930015e-08
1.904000000000000057e+02 -1.603981419664930015e-08
1.904000000000000057e+02 -1.603981419664930015e-08
1.904000000000000057e+02 -1.603981419664930015e-08
1.904799999999999898e+02 -1.602386052743949861e-08
1.904799999999999898e+02 -1.602386052743949861e-08
1.904799999999999898e+02 -1.602386052743949861e-08
1.905600000000000023e+02 -1.600794443800439862e-08
1.905600000000000023e+02 -1.600794443800439862e-08
1.905600000000000023e+02 -1.600794443800439862e-08
1.905600000000000023e+02 -1.600794443800439862e-08
1.906399999999999864e+02 -1.599135096401520163e-08
1.906399999999999864e+02 -1.599135096401520163e-08
1.906399999999999864e+02 -1.599135096401520163e-08
1.907199999999999989e+02 -1.597371101874649861e-08
1.907199999999999989e+02 -1.597371101874649861e-08
1.907199999999999989e+02 -1.597371101874649861e-08
1.907199999999999989e+02 -1.597371101874649861e-08
1.908000000000000114e+02 -1.595518838828669911e-08
1.908000000000000114e+02 -1.595518838828669911e-08
1.908000000000000114e+02 -1.595518838828669911e-08
1.908799999999999955e+02 -1.593636865530180135e-08
1.908799999999999955e+02 -1.593636865530180135e-08
1.908799999999999955e+02 -1.593636865530180135e-08
1.908799999999999955e+02 -1.593636865530180135e-08
1.909600000000000080e+02 -1.591798830350870022e-08
1.909600000000000080e+02 -1.591798830350870022e-08
1.909600000000000080e+02 -1.591798830350870022e-08
1.910399999999999920e+02 -1.590069936846259900e-08
1.910399999999999920e+02 -1.590069936846259900e-08
1.910399999999999920e+02 -1.590069936846259900e-08
1.910399999999999920e+02 -1.590069936846259900e-08
1.911200000000000045e+02 -1.588492884751870064e-08
1.911200000000000045e+02 -1.588492884751870064e-08
1.911200000000000045e+02 -1.588492884751870064e-08
1.911999999999999886e+02 -1.587078590240309853e-08
1.911999999999999886e+02 -1.587078590240309853e-08
1.911999999999999886e+02 -1.587078590240309853e-08
1.911999999999999886e+02 -1.587078590240309853e-08
1.912800000000000011e+02 -1.585803833226249839e-08
1.912800000000000011e+02 -1.585803833226249839e-08
1.912800000000000011e+02 -1.585803833226249839e-08
1.913600000000000136e+02 -1.584624327727900116e-08
1.913600000000000136e+02 -1.584624327727900116e-08
1.913600000000000136e+02 -1.584624327727900116e-08
1.913600000000000136e+02 -1.584624327727900116e-08
1.914399999999999977e+02 -1.583502291649480019e-08
1.914399999999999977e+02 -1.583502291649480019e-08
1.914399999999999977e+02 -1.583502291649480019e-08
1.915200000000000102e+02 -1.582430983734469940e-08
1.915200000000000102e+02 -1.582430983734469940e-08
1.915200000000000102e+02 -1.582430983734469940e-08
1.915200000000000102e+02 -1.582430983734469940e-08
1.915999999999999943e+02 -1.581435138302349903e-08
1.915999999999999943e+02 -1.581435138302349903e-08
1.915999999999999943e+02 -1.581435138302349903e-08
1.916800000000000068e+02 -1.580545811762899930e-08
1.916800000000000068e+02 -1.580545811762899930e-08
1.916800000000000068e+02 -1.580545811762899930e-08
1.916800000000000068e+02 -1.580545811762899930e-08
1.917599999999999909e+02 -1.579769926170919933e-08
1.917599999999999909e+02 -1.579769926170919933e-08
1.917599999999999909e+02 -1.579769926170919933e-08
1.918400000000000034e+02 -1.579075533528279875e-08
1.918400000000000034e+02 -1.579075533528279875e-08
1.918400000000000034e+02 -1.579075533528279875e-08
1.918400000000000034e+02 -1.579075533528279875e-08
1.919199999999999875e+02 -1.578402557854009848e-08
1.919199999999999875e+02 -1.578402557854009848e-08
1.919199999999999875e+02 -1.578402557854009848e-08
1.920000000000000000e+02 -1.577694739458310125e-08
1.920000000000000000e+02 -1.577694739458310125e-08
1.920000000000000000e+02 -1.577694739458310125e-08
1.920000000000000000e+02 -1.577694739458310125e-08
1.920800000000000125e+02 -1.576932382906720061e-08
1.920800000000000125e+02 -1.576932382906720061e-08
1.920800000000000125e+02 -1.576932382906720061e-08
1.921599999999999966e+02 -1.576148343066100108e-08
1.921599999999999966e+02 -1.576148343066100108e-08
1.921599999999999966e+02 -1.576148343066100108e-08
1.921599999999999966e+02 -1.576148343066100108e-08
1.922400000000000091e+02 -1.575421882716939929e-08
1.922400000000000091e+02 -1.575421882716939929e-08
1.922400000000000091e+02 -1.575421882716939929e-08
1.923199999999999932e+02 -1.574852575750060030e-08
1.923199999999999932e+02 -1.574852575750060030e-08
1.923199999999999932e+02 -1.574852575750060030e-08
1.923199999999999932e+02 -1.574852575750060030e-08
1.924000000000000057e+02 -1.574520946158549940e-08
1.924000000000000057e+02 -1.574520946158549940e-08
1.924000000000000057e+02 -1.574520946158549940e-08
1.924799999999999898e+02 -1.574449468635109879e-08
1.924799999999999898e+02 -1.574449468635109879e-08
1.924799999999999898e+02 -1.574449468635109879e-08
1.924799999999999898e+02 -1.574449468635109879e-08
1.925600000000000023e+02 -1.574583606858010018e-08
1.925600000000000023e+02 -1.574583606858010018e-08
1.925600000000000023e+02 -1.574583606858010018e-08
1.926399999999999864e+02 -1.574810772643469992e-08
1.926399999999999864e+02 -1.574810772643469992e-08
1.926399999999999864e+02 -1.574810772643469992e-08
1.926399999999999864e+02 -1.574810772643469992e-08
1.927199999999999989e+02 -1.575013880557120038e-08
1.927199999999999989e+02 -1.575013880557120038e-08
1.927199999999999989e+02 -1.575013880557120038e-08
1.928000000000000114e+02 -1.575128771439789974e-08
1.928000000000000114e+02 -1.575128771439789974e-08
1.928000000000000114e+02 -1.575128771439789974e-08
1.928000000000000114e+02 -1.575128771439789974e-08
1.928799999999999955e+02 -1.575169393320750093e-08
1.928799999999999955e+02 -1.575169393320750093e-08
1.928799999999999955e+02 -1.575169393320750093e-08
1.929600000000000080e+02 -1.575208833514059885e-08
1.929600000000000080e+02 -1.575208833514059885e-08
1.929600000000000080e+02 -1.575208833514059885e-08
1.929600000000000080e+02 -1.575208833514059885e-08
1.930399999999999920e+02 -1.575331988387249921e-08
1.930399999999999920e+02 -1.575331988387249921e-08
1.930399999999999920e+02 -1.575331988387249921e-08
1.931200000000000045e+02 -1.575588644908549886e-08
1.931200000000000045e+02 -1.575588644908549886e-08
1.931200000000000045e+02 -1.575588644908549886e-08
1.931200000000000045e+02 -1.575588644908549886e-08
1.931999999999999886e+02 -1.575970766066999839e-08
1.931999999999999886e+02 -1.575970766066999839e-08
1.931999999999999886e+02 -1.575970766066999839e-08
1.932800000000000011e+02 -1.576425337795979850e-08
1.932800000000000011e+02 -1.576425337795979850e-08
1.932800000000000011e+02 -1.576425337795979850e-08
1.932800000000000011e+02 -1.576425337795979850e-08
1.933600000000000136e+02 -1.576897992933289886e-08
1.933600000000000136e+02 -1.576897992933289886e-08
1.933600000000000136e+02 -1.576897992933289886e-08
1.934399999999999977e+02 -1.577379291631959982e-08
1.934399999999999977e+02 -1.577379291631959982e-08
1.934399999999999977e+02 -1.577379291631959982e-08
1.934399999999999977e+02 -1.577379291631959982e-08
1.935200000000000102e+02 -1.577916158225789943e-08
1.935200000000000102e+02 -1.577916158225789943e-08
1.935200000000000102e+02 -1.577916158225789943e-08
1.935999999999999943e+02 -1.578576122438919853e-08
1.935999999999999943e+02 -1.578576122438919853e-08
1.935999999999999943e+02 -1.578576122438919853e-08
1.935999999999999943e+02 -1.578576122438919853e-08
1.936800000000000068e+02 -1.579391420275689848e-08
1.936800000000000068e+02 -1.579391420275689848e-08
1.936800000000000068e+02 -1.579391420275689848e-08
1.937599999999999909e+02 -1.580326054065719893e-08
1.937599999999999909e+02 -1.580326054065719893e-08
1.937599999999999909e+02 -1.580326054065719893e-08
1.937599999999999909e+02 -1.580326054065719893e-08
1.938400000000000034e+02 -1.581291601567270066e-08
1.938400000000000034e+02 -1.581291601567270066e-08
1.938400000000000034e+02 -1.581291601567270066e-08
1.939199999999999875e+02 -1.582203277022220092e-08
1.939199999999999875e+02 -1.582203277022220092e-08
1.939199999999999875e+02 -1.582203277022220092e-08
1.939199999999999875e+02 -1.582203277022220092e-08
1.940000000000000000e+02 -1.583039485454810150e-08
1.940000000000000000e+02 -1.583039485454810150e-08
1.940000000000000000e+02 -1.583039485454810150e-08
1.940800000000000125e+02 -1.583863134003740149e-08
1.940800000000000125e+02 -1.583863134003740149e-08
1.940800000000000125e+02 -1.583863134003740149e-08
1.940800000000000125e+02 -1.583863134003740149e-08
1.941599999999999966e+02 -1.584787543607489898e-08
1.941599999999999966e+02 -1.584787543607489898e-08
1.941599999999999966e+02 -1.584787543607489898e-08
1.942400000000000091e+02 -1.585909991111420089e-08
1.942400000000000091e+02 -1.585909991111420089e-08
1.942400000000000091e+02 -1.585909991111420089e-08
1.942400000000000091e+02 -1.585909991111420089e-08
1.943199999999999932e+02 -1.587260243429890008e-08
1.943199999999999932e+02 -1.587260243429890008e-08
1.943199999999999932e+02 -1.587260243429890008e-08
1.944000000000000057e+02 -1.588798134218120057e-08
1.944000000000000057e+02 -1.588798134218120057e-08
1.944000000000000057e+02 -1.588798134218120057e-08
1.944000000000000057e+02 -1.588798134218120057e-08
1.944799999999999898e+02 -1.590452902826060037e-08
1.944799999999999898e+02 -1.590452902826060037e-08
1.944799999999999898e+02 -1.590452902826060037e-08
1.945600000000000023e+02 -1.592165564535549880e-08
1.945600000000000023e+02 -1.592165564535549880e-08
1.945600000000000023e+02 -1.592165564535549880e-08
1.945600000000000023e+02 -1.592165564535549880e-08
1.946399999999999864e+02 -1.593904106246709944e-08
1.946399999999999864e+02 -1.593904106246709944e-08
1.946399999999999864e+02 -1.593904106246709944e-08
1.947199999999999989e+02 -1.595652590136590147e-08
1.947199999999999989e+02 -1.595652590136590147e-08
1.947199999999999989e+02 -1.595652590136590147e-08
1.947199999999999989e+02 -1.595652590136590147e-08
1.948000000000000114e+02 -1.597398121516579927e-08
1.948000000000000114e+02 -1.597398121516579927e-08
1.948000000000000114e+02 -1.597398121516579927e-08
1.948799999999999955e+02 -1.599132666031799929e-08
1.948799999999999955e+02 -1.599132666031799929e-08
1.948799999999999955e+02 -1.599132666031799929e-08
1.948799999999999955e+02 -1.599132666031799929e-08
1.949600000000000080e+02 -1.600865768483869889e-08
1.949600000000000080e+02 -1.600865768483869889e-08
1.949600000000000080e+02 -1.600865768483869889e-08
1.950399999999999920e+02 -1.602631400070990117e-08
1.950399999999999920e+02 -1.602631400070990117e-08
1.950399999999999920e+02 -1.602631400070990117e-08
1.950399999999999920e+02 -1.602631400070990117e-08
1.951200000000000045e+02 -1.604477278608179891e-08
1.951200000000000045e+02 -1.604477278608179891e-08
1.951200000000000045e+02 -1.604477278608179891e-08
1.951999999999999886e+02 -1.606440956453569895e-08
1.951999999999999886e+02 -1.606440956453569895e-08
1.951999999999999886e+02 -1.606440956453569895e-08
1.951999999999999886e+02 -1.606440956453569895e-08
1.952800000000000011e+02 -1.608529531687839998e-08
1.952800000000000011e+02 -1.608529531687839998e-08
1.952800000000000011e+02 -1.608529531687839998e-08
1.953600000000000136e+02 -1.610718596453359855e-08
1.953600000000000136e+02 -1.610718596453359855e-08
1.953600000000000136e+02 -1.610718596453359855e-08
1.953600000000000136e+02 -1.610718596453359855e-08
1.954399999999999977e+02 -1.612970336087509910e-08
1.954399999999999977e+02 -1.612970336087509910e-08
1.954399999999999977e+02 -1.612970336087509910e-08
1.955200000000000102e+02 -1.615256289209449964e-08
1.955200000000000102e+02 -1.615256289209449964e-08
1.955200000000000102e+02 -1.615256289209449964e-08
1.955200000000000102e+02 -1.615256289209449964e-08
1.955999999999999943e+02 -1.617569250925470015e-08
1.955999999999999943e+02 -1.617569250925470015e-08
1.955999999999999943e+02 -1.617569250925470015e-08
1.956800000000000068e+02 -1.619919066790599896e-08
1.956800000000000068e+02 -1.619919066790599896e-08
1.956800000000000068e+02 -1.619919066790599896e-08
1.956800000000000068e+02 -1.619919066790599896e-08
1.957599999999999909e+02 -1.622320640501430141e-08
1.957599999999999909e+02 -1.622320640501430141e-08
1.957599999999999909e+02 -1.622320640501430141e-08
1.958400000000000034e+02 -1.624784663193159864e-08
1.958400000000000034e+02 -1.624784663193159864e-08
1.958400000000000034e+02 -1.624784663193159864e-08
1.958400000000000034e+02 -1.624784663193159864e-08
1.959199999999999875e+02 -1.627314944513259964e-08
1.959199999999999875e+02 -1.627314944513259964e-08
1.959199999999999875e+02 -1.627314944513259964e-08
1.960000000000000000e+02 -1.629908961046490149e-08
1.960000000000000000e+02 -1.629908961046490149e-08
1.960000000000000000e+02 -1.629908961046490149e-08
1.960000000000000000e+02 -1.629908961046490149e-08
1.960800000000000125e+02 -1.632559128795050021e-08
1.960800000000000125e+02 -1.632559128795050021e-08
1.960800000000000125e+02 -1.632559128795050021e-08
1.961599999999999966e+02 -1.635256499444429888e-08
1.961599999999999966e+02 -1.635256499444429888e-08
1.961599999999999966e+02 -1.635256499444429888e-08
1.961599999999999966e+02 -1.635256499444429888e-08
1.962400000000000091e+02 -1.637997283102249867e-08
1.962400000000000091e+02 -1.637997283102249867e-08
1.962400000000000091e+02 -1.637997283102249867e-08
1.963199999999999932e+02 -1.640787266027469860e-08
1.963199999999999932e+02 -1.640787266027469860e-08
1.963199999999999932e+02 -1.640787266027469860e-08
1.963199999999999932e+02 -1.640787266027469860e-08
1.964000000000000057e+02 -1.643637447801040034e-08
1.964000000000000057e+02 -1.643637447801040034e-08
1.964000000000000057e+02 -1.643637447801040034e-08
1.964799999999999898e+02 -1.646550613402660032e-08
1.964799999999999898e+02 -1.646550613402660032e-08
1.964799999999999898e+02 -1.646550613402660032e-08
1.964799999999999898e+02 -1.646550613402660032e-08
1.965600000000000023e+02 -1.649507636871699969e-08
1.965600000000000023e+02 -1.649507636871699969e-08
1.965600000000000023e+02 -1.649507636871699969e-08
1.966399999999999864e+02 -1.652469128325409901e-08
1.966399999999999864e+02 -1.652469128325409901e-08
1.966399999999999864e+02 -1.652469128325409901e-08
1.966399999999999864e+02 -1.652469128325409901e-08
1.967199999999999989e+02 -1.655398374999870081e-08
1.967199999999999989e+02 -1.655398374999870081e-08
1.967199999999999989e+02 -1.655398374999870081e-08
1.968000000000000114e+02 -1.658290895967980013e-08
1.968000000000000114e+02 -1.658290895967980013e-08
1.968000000000000114e+02 -1.658290895967980013e-08
1.968000000000000114e+02 -1.658290895967980013e-08
1.968799999999999955e+02 -1.661186769579389839e-08
1.968799999999999955e+02 -1.661186769579389839e-08
1.968799999999999955e+02 -1.661186769579389839e-08
1.969600000000000080e+02 -1.664152506321969883e-08
1.969600000000000080e+02 -1.664152506321969883e-08
1.969600000000000080e+02 -1.664152506321969883e-08
1.969600000000000080e+02 -1.664152506321969883e-08
1.970399999999999920e+02 -1.667242381870040109e-08
1.970399999999999920e+02 -1.667242381870040109e-08
1.970399999999999920e+02 -1.667242381870040109e-08
1.971200000000000045e+02 -1.670465902852769927e-08
1.971200000000000045e+02 -1.670465902852769927e-08
1.971200000000000045e+02 -1.670465902852769927e-08
1.971200000000000045e+02 -1.670465902852769927e-08
1.971999999999999886e+02 -1.673782378561849971e-08
1.971999999999999886e+02 -1.673782378561849971e-08
1.971999999999999886e+02 -1.673782378561849971e-08
1.972800000000000011e+02 -1.677122972692649963e-08
1.972800000000000011e+02 -1.677122972692649963e-08
1.972800000000000011e+02 -1.677122972692649963e-08
1.972800000000000011e+02 -1.677122972692649963e-08
1.973600000000000136e+02 -1.680422453206510047e-08
1.973600000000000136e+02 -1.680422453206510047e-08
1.973600000000000136e+02 -1.680422453206510047e-08
1.974399999999999977e+02 -1.683641781769520005e-08
1.974399999999999977e+02 -1.683641781769520005e-08
1.974399999999999977e+02 -1.683641781769520005e-08
1.974399999999999977e+02 -1.683641781769520005e-08
1.975200000000000102e+02 -1.686773030873600098e-08
1.975200000000000102e+02 -1.686773030873600098e-08
1.975200000000000102e+02 -1.686773030873600098e-08
1.975999999999999943e+02 -1.689829233696329926e-08
1.975999999999999943e+02 -1.689829233696329926e-08
1.975999999999999943e+02 -1.689829233696329926e-08
1.975999999999999943e+02 -1.689829233696329926e-08
1.976800000000000068e+02 -1.692827774547580129e-08
1.976800000000000068e+02 -1.692827774547580129e-08
1.976800000000000068e+02 -1.692827774547580129e-08
1.977599999999999909e+02 -1.695777244660170031e-08
1.977599999999999909e+02 -1.695777244660170031e-08
1.977599999999999909e+02 -1.695777244660170031e-08
1.977599999999999909e+02 -1.695777244660170031e-08
1.978400000000000034e+02 -1.698675502356830116e-08
1.978400000000000034e+02 -1.698675502356830116e-08
1.978400000000000034e+02 -1.698675502356830116e-08
1.979199999999999875e+02 -1.701518327237990104e-08
1.979199999999999875e+02 -1.701518327237990104e-08
1.979199999999999875e+02 -1.701518327237990104e-08
1.979199999999999875e+02 -1.701518327237990104e-08
1.980000000000000000e+02 -1.704312728337629850e-08
1.980000000000000000e+02 -1.704312728337629850e-08
1.980000000000000000e+02 -1.704312728337629850e-08
1.980800000000000125e+02 -1.707088376093350092e-08
1.980800000000000125e+02 -1.707088376093350092e-08
1.980800000000000125e+02 -1.707088376093350092e-08
1.980800000000000125e+02 -1.707088376093350092e-08
1.981599999999999966e+02 -1.709897956251140030e-08
1.981599999999999966e+02 -1.709897956251140030e-08
1.981599999999999966e+02 -1.709897956251140030e-08
1.982400000000000091e+02 -1.712798535243619981e-08
