# 1D ASCII output created by CarpetIOASCII
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
0	0	1 47 0	124 256 256	0	-13.2 0 0	-0.0559623056401446
0	0	1 47 0	128 256 256	0	-12.8 0 0	-0.0589776425696176
0	0	1 47 0	132 256 256	0	-12.4 0 0	-0.0622191249034566
0	0	1 47 0	136 256 256	0	-12 0 0	-0.0657102579022314
0	0	1 47 0	140 256 256	0	-11.6 0 0	-0.0694784546829669

0	0	1 48 0	144 256 256	0	-11.2 0 0	-0.0735545129404176
0	0	1 48 0	148 256 256	0	-10.8 0 0	-0.077973974507963
0	0	1 48 0	152 256 256	0	-10.4 0 0	-0.0827780360226699
0	0	1 48 0	156 256 256	0	-10 0 0	-0.0880150401316839
0	0	1 48 0	160 256 256	0	-9.6 0 0	-0.0937408732627641
0	0	1 48 0	164 256 256	0	-9.2 0 0	-0.100021683913082
0	0	1 48 0	168 256 256	0	-8.8 0 0	-0.106936152685512
0	0	1 48 0	172 256 256	0	-8.4 0 0	-0.114577913352089
0	0	1 48 0	176 256 256	0	-8 0 0	-0.123059884493278
0	0	1 48 0	180 256 256	0	-7.6 0 0	-0.132519495719245
0	0	1 48 0	184 256 256	0	-7.2 0 0	-0.143125739716509
0	0	1 48 0	188 256 256	0	-6.8 0 0	-0.155084605417965
0	0	1 48 0	192 256 256	0	-6.4 0 0	-0.168539003039981
0	0	1 48 0	196 256 256	0	-6 0 0	-0.18350973417715
0	0	1 48 0	200 256 256	0	-5.6 0 0	-0.199977387841325
0	0	1 48 0	204 256 256	0	-5.2 0 0	-0.217871327444465
0	0	1 48 0	208 256 256	0	-4.8 0 0	-0.237066214440935
0	0	1 48 0	212 256 256	0	-4.4 0 0	-0.257354005346356
0	0	1 48 0	216 256 256	0	-4 0 0	-0.27844997277977
0	0	1 48 0	220 256 256	0	-3.6 0 0	-0.2999676016986
0	0	1 48 0	224 256 256	0	-3.2 0 0	-0.321443685732366
0	0	1 48 0	228 256 256	0	-2.8 0 0	-0.342325895757692
0	0	1 48 0	232 256 256	0	-2.4 0 0	-0.362023276744361
0	0	1 48 0	236 256 256	0	-2 0 0	-0.379920651991646
0	0	1 48 0	240 256 256	0	-1.6 0 0	-0.395435997029816
0	0	1 48 0	244 256 256	0	-1.2 0 0	-0.408055947319123
0	0	1 48 0	248 256 256	0	-0.8 0 0	-0.417366747030043
0	0	1 48 0	252 256 256	0	-0.4 0 0	-0.423070169288876

0	0	1 49 0	256 256 256	0	0 0 0	-0.42498944407
0	0	1 49 0	260 256 256	0	0.4 0 0	-0.423070169288876
0	0	1 49 0	264 256 256	0	0.8 0 0	-0.417366747030043
0	0	1 49 0	268 256 256	0	1.2 0 0	-0.408055947319123
0	0	1 49 0	272 256 256	0	1.6 0 0	-0.395435997029816
0	0	1 49 0	276 256 256	0	2 0 0	-0.379920651991647
0	0	1 49 0	280 256 256	0	2.4 0 0	-0.362023276744361
0	0	1 49 0	284 256 256	0	2.8 0 0	-0.342325895757692
0	0	1 49 0	288 256 256	0	3.2 0 0	-0.321443685732366
0	0	1 49 0	292 256 256	0	3.6 0 0	-0.2999676016986
0	0	1 49 0	296 256 256	0	4 0 0	-0.278449972779771
0	0	1 49 0	300 256 256	0	4.4 0 0	-0.257354005346356
0	0	1 49 0	304 256 256	0	4.8 0 0	-0.237066214440935
0	0	1 49 0	308 256 256	0	5.2 0 0	-0.217871327444466
0	0	1 49 0	312 256 256	0	5.6 0 0	-0.199977387841325
0	0	1 49 0	316 256 256	0	6 0 0	-0.18350973417715
0	0	1 49 0	320 256 256	0	6.4 0 0	-0.168539003039981
0	0	1 49 0	324 256 256	0	6.8 0 0	-0.155084605417965
0	0	1 49 0	328 256 256	0	7.2 0 0	-0.143125739716509
0	0	1 49 0	332 256 256	0	7.6 0 0	-0.132519495719245
0	0	1 49 0	336 256 256	0	8 0 0	-0.123059884493278
0	0	1 49 0	340 256 256	0	8.4 0 0	-0.114577913352089
0	0	1 49 0	344 256 256	0	8.8 0 0	-0.106936152685512
0	0	1 49 0	348 256 256	0	9.2 0 0	-0.100021683913082
0	0	1 49 0	352 256 256	0	9.6 0 0	-0.093740873262764
0	0	1 49 0	356 256 256	0	10 0 0	-0.088015040131684
0	0	1 49 0	360 256 256	0	10.4 0 0	-0.0827780360226699
0	0	1 49 0	364 256 256	0	10.8 0 0	-0.077973974507963
0	0	1 49 0	368 256 256	0	11.2 0 0	-0.0735545129404177

0	0	1 50 0	372 256 256	0	11.6 0 0	-0.0694784546829669
0	0	1 50 0	376 256 256	0	12 0 0	-0.0657102579022314
0	0	1 50 0	380 256 256	0	12.4 0 0	-0.0622191249034566
0	0	1 50 0	384 256 256	0	12.8 0 0	-0.0589776425696176
0	0	1 50 0	388 256 256	0	13.2 0 0	-0.0559623056401446
0	0	1 50 0	392 256 256	0	13.6 0 0	-0.0531523463566403
0	0	1 50 0	396 256 256	0	14 0 0	-0.0505293544335712
0	0	1 50 0	400 256 256	0	14.4 0 0	-0.0480769905693244
0	0	1 50 0	404 256 256	0	14.8 0 0	-0.0457805514632616
0	0	1 50 0	408 256 256	0	15.2 0 0	-0.0436270805416903
0	0	1 50 0	412 256 256	0	15.6 0 0	-0.0416053844795817
0	0	1 50 0	416 256 256	0	16 0 0	-0.0397047446609548
0	0	1 50 0	420 256 256	0	16.4 0 0	-0.0379154730573655
0	0	1 50 0	424 256 256	0	16.8 0 0	-0.0362298974681728
0	0	1 50 0	428 256 256	0	17.2 0 0	-0.0346393639238082
0	0	1 50 0	432 256 256	0	17.6 0 0	-0.0331378343164861
0	0	1 50 0	436 256 256	0	18 0 0	-0.031718453907063
0	0	1 50 0	440 256 256	0	18.4 0 0	-0.0303753523273728
0	0	1 50 0	444 256 256	0	18.8 0 0	-0.0291039661584342
0	0	1 50 0	448 256 256	0	19.2 0 0	-0.0278990270549623
0	0	1 50 0	452 256 256	0	19.6 0 0	-0.0267559068988897
0	0	1 50 0	456 256 256	0	20 0 0	-0.0256707688415428
0	0	1 50 0	460 256 256	0	20.4 0 0	-0.0246401196677491
0	0	1 50 0	464 256 256	0	20.8 0 0	-0.0236604711491683
0	0	1 50 0	468 256 256	0	21.2 0 0	-0.0227286145879263
0	0	1 50 0	472 256 256	0	21.6 0 0	-0.0218416218680198
0	0	1 50 0	476 256 256	0	22 0 0	-0.0209967824657422
0	0	1 50 0	480 256 256	0	22.4 0 0	-0.0201916008098454

#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#

#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
0	0	2 47 0	98 256 256	0	-15.8 0 0	-0.0406405737417905
0	0	2 47 0	100 256 256	0	-15.6 0 0	-0.0416053844795817
0	0	2 47 0	102 256 256	0	-15.4 0 0	-0.0426004482068963
0	0	2 47 0	104 256 256	0	-15.2 0 0	-0.0436270805416903
0	0	2 47 0	106 256 256	0	-15 0 0	-0.0446866707882957
0	0	2 47 0	108 256 256	0	-14.8 0 0	-0.0457805514632616
0	0	2 47 0	110 256 256	0	-14.6 0 0	-0.0469101313399024
0	0	2 47 0	112 256 256	0	-14.4 0 0	-0.0480769905693244
0	0	2 47 0	114 256 256	0	-14.2 0 0	-0.0492828025917277
0	0	2 47 0	116 256 256	0	-14 0 0	-0.0505293544335712
0	0	2 47 0	118 256 256	0	-13.8 0 0	-0.0518185452883246
0	0	2 47 0	120 256 256	0	-13.6 0 0	-0.0531523463566403
0	0	2 47 0	122 256 256	0	-13.4 0 0	-0.0545328567302674
0	0	2 47 0	124 256 256	0	-13.2 0 0	-0.0559623056401446
0	0	2 47 0	126 256 256	0	-13 0 0	-0.0574430609812143
0	0	2 47 0	128 256 256	0	-12.8 0 0	-0.0589776425696176
0	0	2 47 0	130 256 256	0	-12.6 0 0	-0.0605687290961613
0	0	2 47 0	132 256 256	0	-12.4 0 0	-0.0622191249034566
0	0	2 47 0	134 256 256	0	-12.2 0 0	-0.0639318671700708
0	0	2 47 0	136 256 256	0	-12 0 0	-0.0657102579022314
0	0	2 47 0	138 256 256	0	-11.8 0 0	-0.067557821932796
0	0	2 47 0	140 256 256	0	-11.6 0 0	-0.0694784546829669
0	0	2 47 0	142 256 256	0	-11.4 0 0	-0.0714759969296345
0	0	2 47 0	144 256 256	0	-11.2 0 0	-0.0735545129404176
0	0	2 47 0	146 256 256	0	-11 0 0	-0.0757187279373938
0	0	2 47 0	148 256 256	0	-10.8 0 0	-0.077973974507963
0	0	2 47 0	150 256 256	0	-10.6 0 0	-0.0803252126227727
0	0	2 47 0	152 256 256	0	-10.4 0 0	-0.0827780360226699
0	0	2 47 0	154 256 256	0	-10.2 0 0	-0.0853393147053641
0	0	2 47 0	156 256 256	0	-10 0 0	-0.0880150401316839
0	0	2 47 0	158 256 256	0	-9.8 0 0	-0.0908130390201652
0	0	2 47 0	160 256 256	0	-9.6 0 0	-0.0937408732627641
0	0	2 47 0	162 256 256	0	-9.4 0 0	-0.0968074328851402
0	0	2 47 0	164 256 256	0	-9.2 0 0	-0.100021683913082
0	0	2 47 0	166 256 256	0	-9 0 0	-0.103394426078869
0	0	2 47 0	168 256 256	0	-8.8 0 0	-0.106936152685512
0	0	2 47 0	170 256 256	0	-8.6 0 0	-0.11065946116547
0	0	2 47 0	172 256 256	0	-8.4 0 0	-0.114577913352089
0	0	2 47 0	174 256 256	0	-8.2 0 0	-0.118705984463484
0	0	2 47 0	176 256 256	0	-8 0 0	-0.123059884493278

0	0	2 48 0	178 256 256	0	-7.8 0 0	-0.127657743975251
0	0	2 48 0	180 256 256	0	-7.6 0 0	-0.132519495719245
0	0	2 48 0	182 256 256	0	-7.4 0 0	-0.137667273891452
0	0	2 48 0	184 256 256	0	-7.2 0 0	-0.143125739716509
0	0	2 48 0	186 256 256	0	-7 0 0	-0.148922458731079
0	0	2 48 0	188 256 256	0	-6.8 0 0	-0.155084605417965
0	0	2 48 0	190 256 256	0	-6.6 0 0	-0.161622390377928
0	0	2 48 0	192 256 256	0	-6.4 0 0	-0.168539003039981
0	0	2 48 0	194 256 256	0	-6.2 0 0	-0.175834601338
0	0	2 48 0	196 256 256	0	-6 0 0	-0.18350973417715
0	0	2 48 0	198 256 256	0	-5.8 0 0	-0.191558675245814
0	0	2 48 0	200 256 256	0	-5.6 0 0	-0.199977387841325
0	0	2 48 0	202 256 256	0	-5.4 0 0	-0.208752033016759
0	0	2 48 0	204 256 256	0	-5.2 0 0	-0.217871327444465
0	0	2 48 0	206 256 256	0	-5 0 0	-0.227317458596562
0	0	2 48 0	208 256 256	0	-4.8 0 0	-0.237066214440935
0	0	2 48 0	210 256 256	0	-4.6 0 0	-0.247089403648925
0	0	2 48 0	212 256 256	0	-4.4 0 0	-0.257354005346356
0	0	2 48 0	214 256 256	0	-4.2 0 0	-0.267824027248364
0	0	2 48 0	216 256 256	0	-4 0 0	-0.27844997277977
0	0	2 48 0	218 256 256	0	-3.8 0 0	-0.289183824441641
0	0	2 48 0	220 256 256	0	-3.6 0 0	-0.2999676016986
0	0	2 48 0	222 256 256	0	-3.4 0 0	-0.31074438270634
0	0	2 48 0	224 256 256	0	-3.2 0 0	-0.321443685732366
0	0	2 48 0	226 256 256	0	-3 0 0	-0.331994729768546
0	0	2 48 0	228 256 256	0	-2.8 0 0	-0.342325895757692
0	0	2 48 0	230 256 256	0	-2.6 0 0	-0.352363127647929
0	0	2 48 0	232 256 256	0	-2.4 0 0	-0.362023276744361
0	0	2 48 0	234 256 256	0	-2.2 0 0	-0.371233497837861
0	0	2 48 0	236 256 256	0	-2 0 0	-0.379920651991646
0	0	2 48 0	238 256 256	0	-1.8 0 0	-0.388012710919248
0	0	2 48 0	240 256 256	0	-1.6 0 0	-0.395435997029816
0	0	2 48 0	242 256 256	0	-1.4 0 0	-0.402136871352937
0	0	2 48 0	244 256 256	0	-1.2 0 0	-0.408055947319123
0	0	2 48 0	246 256 256	0	-1 0 0	-0.413148433196043
0	0	2 48 0	248 256 256	0	-0.8 0 0	-0.417366747030043
0	0	2 48 0	250 256 256	0	-0.6 0 0	-0.420683414569177
0	0	2 48 0	252 256 256	0	-0.4 0 0	-0.423070169288876
0	0	2 48 0	254 256 256	0	-0.2 0 0	-0.424509811624758
0	0	2 48 0	256 256 256	0	0 0 0	-0.42498944407

0	0	2 49 0	258 256 256	0	0.2 0 0	-0.424509811624758
0	0	2 49 0	260 256 256	0	0.4 0 0	-0.423070169288876
0	0	2 49 0	262 256 256	0	0.6 0 0	-0.420683414569177
0	0	2 49 0	264 256 256	0	0.8 0 0	-0.417366747030043
0	0	2 49 0	266 256 256	0	1 0 0	-0.413148433196043
0	0	2 49 0	268 256 256	0	1.2 0 0	-0.408055947319123
0	0	2 49 0	270 256 256	0	1.4 0 0	-0.402136871352937
0	0	2 49 0	272 256 256	0	1.6 0 0	-0.395435997029816
0	0	2 49 0	274 256 256	0	1.8 0 0	-0.388012710919248
0	0	2 49 0	276 256 256	0	2 0 0	-0.379920651991647
0	0	2 49 0	278 256 256	0	2.2 0 0	-0.371233497837861
0	0	2 49 0	280 256 256	0	2.4 0 0	-0.362023276744361
0	0	2 49 0	282 256 256	0	2.6 0 0	-0.352363127647929
0	0	2 49 0	284 256 256	0	2.8 0 0	-0.342325895757692
0	0	2 49 0	286 256 256	0	3 0 0	-0.331994729768546
0	0	2 49 0	288 256 256	0	3.2 0 0	-0.321443685732366
0	0	2 49 0	290 256 256	0	3.4 0 0	-0.31074438270634
0	0	2 49 0	292 256 256	0	3.6 0 0	-0.2999676016986
0	0	2 49 0	294 256 256	0	3.8 0 0	-0.289183824441641
0	0	2 49 0	296 256 256	0	4 0 0	-0.278449972779771
0	0	2 49 0	298 256 256	0	4.2 0 0	-0.267824027248364
0	0	2 49 0	300 256 256	0	4.4 0 0	-0.257354005346356
0	0	2 49 0	302 256 256	0	4.6 0 0	-0.247089403648926
0	0	2 49 0	304 256 256	0	4.8 0 0	-0.237066214440935
0	0	2 49 0	306 256 256	0	5 0 0	-0.227317458596562
0	0	2 49 0	308 256 256	0	5.2 0 0	-0.217871327444466
0	0	2 49 0	310 256 256	0	5.4 0 0	-0.208752033016759
0	0	2 49 0	312 256 256	0	5.6 0 0	-0.199977387841325
0	0	2 49 0	314 256 256	0	5.8 0 0	-0.191558675245814
0	0	2 49 0	316 256 256	0	6 0 0	-0.18350973417715
0	0	2 49 0	318 256 256	0	6.2 0 0	-0.175834601338001
0	0	2 49 0	320 256 256	0	6.4 0 0	-0.168539003039981
0	0	2 49 0	322 256 256	0	6.6 0 0	-0.161622390377929
0	0	2 49 0	324 256 256	0	6.8 0 0	-0.155084605417965
0	0	2 49 0	326 256 256	0	7 0 0	-0.148922458731079
0	0	2 49 0	328 256 256	0	7.2 0 0	-0.143125739716509
0	0	2 49 0	330 256 256	0	7.4 0 0	-0.137667273891452
0	0	2 49 0	332 256 256	0	7.6 0 0	-0.132519495719245
0	0	2 49 0	334 256 256	0	7.8 0 0	-0.127657743975251
0	0	2 49 0	336 256 256	0	8 0 0	-0.123059884493278

0	0	2 50 0	338 256 256	0	8.2 0 0	-0.118705984463484
0	0	2 50 0	340 256 256	0	8.4 0 0	-0.114577913352089
0	0	2 50 0	342 256 256	0	8.6 0 0	-0.110659461165469
0	0	2 50 0	344 256 256	0	8.8 0 0	-0.106936152685512
0	0	2 50 0	346 256 256	0	9 0 0	-0.103394426078869
0	0	2 50 0	348 256 256	0	9.2 0 0	-0.100021683913082
0	0	2 50 0	350 256 256	0	9.4 0 0	-0.0968074328851402
0	0	2 50 0	352 256 256	0	9.6 0 0	-0.093740873262764
0	0	2 50 0	354 256 256	0	9.8 0 0	-0.0908130390201652
0	0	2 50 0	356 256 256	0	10 0 0	-0.088015040131684
0	0	2 50 0	358 256 256	0	10.2 0 0	-0.0853393147053642
0	0	2 50 0	360 256 256	0	10.4 0 0	-0.0827780360226699
0	0	2 50 0	362 256 256	0	10.6 0 0	-0.0803252126227726
0	0	2 50 0	364 256 256	0	10.8 0 0	-0.077973974507963
0	0	2 50 0	366 256 256	0	11 0 0	-0.0757187279373938
0	0	2 50 0	368 256 256	0	11.2 0 0	-0.0735545129404177
0	0	2 50 0	370 256 256	0	11.4 0 0	-0.0714759969296345
0	0	2 50 0	372 256 256	0	11.6 0 0	-0.0694784546829669
0	0	2 50 0	374 256 256	0	11.8 0 0	-0.067557821932796
0	0	2 50 0	376 256 256	0	12 0 0	-0.0657102579022314
0	0	2 50 0	378 256 256	0	12.2 0 0	-0.0639318671700708
0	0	2 50 0	380 256 256	0	12.4 0 0	-0.0622191249034566
0	0	2 50 0	382 256 256	0	12.6 0 0	-0.0605687290961613
0	0	2 50 0	384 256 256	0	12.8 0 0	-0.0589776425696176
0	0	2 50 0	386 256 256	0	13 0 0	-0.0574430609812143
0	0	2 50 0	388 256 256	0	13.2 0 0	-0.0559623056401446
0	0	2 50 0	390 256 256	0	13.4 0 0	-0.0545328567302674
0	0	2 50 0	392 256 256	0	13.6 0 0	-0.0531523463566403
0	0	2 50 0	394 256 256	0	13.8 0 0	-0.0518185452883246
0	0	2 50 0	396 256 256	0	14 0 0	-0.0505293544335712
0	0	2 50 0	398 256 256	0	14.2 0 0	-0.0492828025917277
0	0	2 50 0	400 256 256	0	14.4 0 0	-0.0480769905693244
0	0	2 50 0	402 256 256	0	14.6 0 0	-0.0469101313399024
0	0	2 50 0	404 256 256	0	14.8 0 0	-0.0457805514632616
0	0	2 50 0	406 256 256	0	15 0 0	-0.0446866707882957
0	0	2 50 0	408 256 256	0	15.2 0 0	-0.0436270805416903
0	0	2 50 0	410 256 256	0	15.4 0 0	-0.0426004482068963
0	0	2 50 0	412 256 256	0	15.6 0 0	-0.0416053844795817
0	0	2 50 0	414 256 256	0	15.8 0 0	-0.0406405737417905

#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#

#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
0	0	3 47 0	147 256 256	0	-10.9 0 0	-0.0768346653382058
0	0	3 47 0	148 256 256	0	-10.8 0 0	-0.077973974507963
0	0	3 47 0	149 256 256	0	-10.7 0 0	-0.0791372673966645
0	0	3 47 0	150 256 256	0	-10.6 0 0	-0.0803252126227727
0	0	3 47 0	151 256 256	0	-10.5 0 0	-0.0815385014480095
0	0	3 47 0	152 256 256	0	-10.4 0 0	-0.0827780360226699
0	0	3 47 0	153 256 256	0	-10.3 0 0	-0.0840447551989378
0	0	3 47 0	154 256 256	0	-10.2 0 0	-0.0853393147053641
0	0	3 47 0	155 256 256	0	-10.1 0 0	-0.0866624008091521
0	0	3 47 0	156 256 256	0	-10 0 0	-0.0880150401316839
0	0	3 47 0	157 256 256	0	-9.9 0 0	-0.0893984098092959
0	0	3 47 0	158 256 256	0	-9.8 0 0	-0.0908130390201652
0	0	3 47 0	159 256 256	0	-9.7 0 0	-0.0922600863912155
0	0	3 47 0	160 256 256	0	-9.6 0 0	-0.0937408732627641
0	0	3 47 0	161 256 256	0	-9.5 0 0	-0.0952563468544371
0	0	3 47 0	162 256 256	0	-9.4 0 0	-0.0968074328851402
0	0	3 47 0	163 256 256	0	-9.3 0 0	-0.0983954060341776
0	0	3 47 0	164 256 256	0	-9.2 0 0	-0.100021683913082
0	0	3 47 0	165 256 256	0	-9.1 0 0	-0.101687617346767
0	0	3 47 0	166 256 256	0	-9 0 0	-0.103394426078869
0	0	3 47 0	167 256 256	0	-8.9 0 0	-0.105143417637427
0	0	3 47 0	168 256 256	0	-8.8 0 0	-0.106936152685512
0	0	3 47 0	169 256 256	0	-8.7 0 0	-0.108774263177068
0	0	3 47 0	170 256 256	0	-8.6 0 0	-0.11065946116547
0	0	3 47 0	171 256 256	0	-8.5 0 0	-0.112593431720059
0	0	3 47 0	172 256 256	0	-8.4 0 0	-0.114577913352089
0	0	3 47 0	173 256 256	0	-8.3 0 0	-0.116614781294118
0	0	3 47 0	174 256 256	0	-8.2 0 0	-0.118705984463484
0	0	3 47 0	175 256 256	0	-8.1 0 0	-0.120853607253441
0	0	3 47 0	176 256 256	0	-8 0 0	-0.123059884493278
0	0	3 47 0	177 256 256	0	-7.9 0 0	-0.125327120637892
0	0	3 47 0	178 256 256	0	-7.8 0 0	-0.127657743975251
0	0	3 47 0	179 256 256	0	-7.7 0 0	-0.130054304710413
0	0	3 47 0	180 256 256	0	-7.6 0 0	-0.132519495719245
0	0	3 47 0	181 256 256	0	-7.5 0 0	-0.135056153847093
0	0	3 47 0	182 256 256	0	-7.4 0 0	-0.137667273891452
0	0	3 47 0	183 256 256	0	-7.3 0 0	-0.140356020336002
0	0	3 47 0	184 256 256	0	-7.2 0 0	-0.143125739716509
0	0	3 47 0	185 256 256	0	-7.1 0 0	-0.145979969761389
